,episode,step,time,reward,reward_notrain,reward_nofail,charge_num,SOC,unreach_position,Reach,Random_a,Avg_loss,overQuery_num,Loss history,Step history
0,1,72,0,-72,-72.0,0.0,0,0.9,72,False,1.0,0.0,0,[],"[[[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False]]"
0,2,72,0,-72,-72.0,0.0,0,0.9,72,False,1.0,0.0,0,[],"[[[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False]]"
0,3,72,0,-72,-72.0,0.0,0,0.9,72,False,1.0,0.0,0,[],"[[[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False]]"
0,4,72,0,-72,-72.0,0.0,0,0.9,72,False,1.0,0.0,0,[],"[[[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False]]"
0,5,72,0,-72,-72.0,0.0,0,0.9,72,False,1.0,0.0,0,[],"[[[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 2, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 1, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 3, -1, [18.52664, 73.92817], False], [[18.52664, 73.92817], 0, -1, [18.52664, 73.92817], False]]"
